exception_id,rule_id,record_id,sensor_id,parameter,unit,station_group,event_date,value_num,failure_reason,severity
EX003401,DQ006,15401,36,no2,µg/m³,legacy_2016,2016-02-12 17:25:00+00:00,131.5,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003402,DQ006,15402,36,no2,µg/m³,legacy_2016,2016-02-12 17:45:00+00:00,122.9,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003403,DQ006,15403,36,no2,µg/m³,legacy_2016,2016-02-12 18:25:00+00:00,123.2,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003404,DQ006,15404,36,no2,µg/m³,legacy_2016,2016-02-12 18:45:00+00:00,130.6,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003405,DQ006,15405,36,no2,µg/m³,legacy_2016,2016-02-12 19:10:00+00:00,99.8,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003406,DQ006,15406,36,no2,µg/m³,legacy_2016,2016-02-12 19:25:00+00:00,109.7,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003407,DQ006,15407,36,no2,µg/m³,legacy_2016,2016-02-12 19:45:00+00:00,105.7,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003408,DQ006,15408,36,no2,µg/m³,legacy_2016,2016-02-12 20:00:00+00:00,103.1,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003409,DQ006,15409,36,no2,µg/m³,legacy_2016,2016-02-12 20:25:00+00:00,101,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003410,DQ006,15410,36,no2,µg/m³,legacy_2016,2016-02-12 20:45:00+00:00,101.7,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003411,DQ006,15411,36,no2,µg/m³,legacy_2016,2016-02-12 21:05:00+00:00,98.7,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003412,DQ006,15412,36,no2,µg/m³,legacy_2016,2016-02-12 21:25:00+00:00,97.2,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003413,DQ006,15413,36,no2,µg/m³,legacy_2016,2016-02-12 21:45:00+00:00,88.1,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003414,DQ006,15414,36,no2,µg/m³,legacy_2016,2016-02-12 22:10:00+00:00,75.2,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003415,DQ006,15415,36,no2,µg/m³,legacy_2016,2016-02-12 22:25:00+00:00,75.5,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003416,DQ006,15416,36,no2,µg/m³,legacy_2016,2016-02-12 22:45:00+00:00,74.7,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003417,DQ006,15417,36,no2,µg/m³,legacy_2016,2016-02-12 23:05:00+00:00,67.5,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003418,DQ006,15418,36,no2,µg/m³,legacy_2016,2016-02-12 23:15:00+00:00,70.2,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003419,DQ006,15419,36,no2,µg/m³,legacy_2016,2016-02-12 23:45:00+00:00,70.5,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003420,DQ006,15420,36,no2,µg/m³,legacy_2016,2016-02-13 00:05:00+00:00,102.8,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003421,DQ006,15421,36,no2,µg/m³,legacy_2016,2016-02-13 00:25:00+00:00,93,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003422,DQ006,15422,36,no2,µg/m³,legacy_2016,2016-02-13 00:45:00+00:00,85.3,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003423,DQ006,15423,36,no2,µg/m³,legacy_2016,2016-02-13 01:05:00+00:00,85.9,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003424,DQ006,15424,36,no2,µg/m³,legacy_2016,2016-02-13 01:25:00+00:00,80.5,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003425,DQ006,15425,36,no2,µg/m³,legacy_2016,2016-02-13 01:45:00+00:00,87.5,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003426,DQ006,15426,36,no2,µg/m³,legacy_2016,2016-02-13 02:05:00+00:00,87.5,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003427,DQ006,15427,36,no2,µg/m³,legacy_2016,2016-02-13 02:25:00+00:00,83.8,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003428,DQ006,15428,36,no2,µg/m³,legacy_2016,2016-02-13 02:45:00+00:00,89.5,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003429,DQ006,15429,36,no2,µg/m³,legacy_2016,2016-02-13 03:05:00+00:00,90.7,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003430,DQ006,15430,36,no2,µg/m³,legacy_2016,2016-02-13 03:25:00+00:00,99.8,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003431,DQ006,15431,36,no2,µg/m³,legacy_2016,2016-02-13 03:45:00+00:00,105.9,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003432,DQ006,15432,36,no2,µg/m³,legacy_2016,2016-02-13 04:05:00+00:00,116.3,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003433,DQ006,15433,36,no2,µg/m³,legacy_2016,2016-02-13 05:05:00+00:00,89.8,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003434,DQ006,15434,36,no2,µg/m³,legacy_2016,2016-02-13 05:25:00+00:00,64.1,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003435,DQ006,15435,36,no2,µg/m³,legacy_2016,2016-02-13 05:45:00+00:00,51.8,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003436,DQ006,15436,36,no2,µg/m³,legacy_2016,2016-02-13 06:05:00+00:00,51.6,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003437,DQ006,15437,36,no2,µg/m³,legacy_2016,2016-02-13 06:25:00+00:00,68.1,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003438,DQ006,15438,36,no2,µg/m³,legacy_2016,2016-02-13 06:45:00+00:00,64.1,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003439,DQ006,15439,36,no2,µg/m³,legacy_2016,2016-02-13 07:05:00+00:00,58.8,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003440,DQ006,15440,36,no2,µg/m³,legacy_2016,2016-02-13 07:25:00+00:00,58.1,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003441,DQ006,15441,36,no2,µg/m³,legacy_2016,2016-02-13 07:45:00+00:00,55.9,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003442,DQ006,15442,36,no2,µg/m³,legacy_2016,2016-02-13 08:05:00+00:00,59.2,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003443,DQ006,15443,36,no2,µg/m³,legacy_2016,2016-02-13 08:25:00+00:00,53.7,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003444,DQ006,15444,36,no2,µg/m³,legacy_2016,2016-02-13 08:45:00+00:00,51.7,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003445,DQ006,15445,36,no2,µg/m³,legacy_2016,2016-02-13 09:05:00+00:00,60.2,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003446,DQ006,15446,36,no2,µg/m³,legacy_2016,2016-02-13 09:25:00+00:00,47.2,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003447,DQ006,15447,36,no2,µg/m³,legacy_2016,2016-02-13 09:45:00+00:00,52.8,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003448,DQ006,15448,36,no2,µg/m³,legacy_2016,2016-02-13 10:05:00+00:00,50.2,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003449,DQ006,15449,36,no2,µg/m³,legacy_2016,2016-02-13 10:25:00+00:00,57.5,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003450,DQ006,15450,36,no2,µg/m³,legacy_2016,2016-02-13 10:45:00+00:00,53.1,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003451,DQ006,15451,36,no2,µg/m³,legacy_2016,2016-02-13 11:05:00+00:00,43.9,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003452,DQ006,15452,36,no2,µg/m³,legacy_2016,2016-02-13 11:25:00+00:00,56.4,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003453,DQ006,15453,36,no2,µg/m³,legacy_2016,2016-02-13 11:45:00+00:00,57.4,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003454,DQ006,15454,36,no2,µg/m³,legacy_2016,2016-02-13 12:10:00+00:00,80.4,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003455,DQ006,15455,36,no2,µg/m³,legacy_2016,2016-02-13 12:25:00+00:00,84.6,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003456,DQ006,15456,36,no2,µg/m³,legacy_2016,2016-02-13 12:45:00+00:00,91.6,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003457,DQ006,15457,36,no2,µg/m³,legacy_2016,2016-02-13 13:05:00+00:00,90.2,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003458,DQ006,15458,36,no2,µg/m³,legacy_2016,2016-02-13 13:25:00+00:00,95.9,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003459,DQ006,15459,36,no2,µg/m³,legacy_2016,2016-02-13 13:45:00+00:00,97.3,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003460,DQ006,15460,36,no2,µg/m³,legacy_2016,2016-02-13 14:05:00+00:00,94.8,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003461,DQ006,15461,36,no2,µg/m³,legacy_2016,2016-02-13 14:30:00+00:00,90.7,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003462,DQ006,15462,36,no2,µg/m³,legacy_2016,2016-02-13 14:45:00+00:00,87.7,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003463,DQ006,15463,36,no2,µg/m³,legacy_2016,2016-02-13 15:10:00+00:00,94.1,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003464,DQ006,15464,36,no2,µg/m³,legacy_2016,2016-02-13 15:25:00+00:00,92.1,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003465,DQ006,15465,36,no2,µg/m³,legacy_2016,2016-02-13 15:45:00+00:00,91.4,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003466,DQ006,15466,36,no2,µg/m³,legacy_2016,2016-02-13 16:05:00+00:00,98.2,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003467,DQ006,15467,36,no2,µg/m³,legacy_2016,2016-02-13 16:25:00+00:00,91.3,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003468,DQ006,15468,36,no2,µg/m³,legacy_2016,2016-02-13 16:45:00+00:00,88.4,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003469,DQ006,15469,36,no2,µg/m³,legacy_2016,2016-02-13 17:05:00+00:00,86.1,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003470,DQ006,15470,36,no2,µg/m³,legacy_2016,2016-02-13 17:25:00+00:00,84.2,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003471,DQ006,15471,36,no2,µg/m³,legacy_2016,2016-02-13 17:45:00+00:00,70.4,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
EX003472,DQ006,15472,36,no2,µg/m³,legacy_2016,2016-02-13 18:10:00+00:00,80.2,Parameter resolves to more than one unit across the dataset (ppb vs µg/m³) without a station/source field to disambiguate,high
